Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
161.547,Trader1,Tick,120,10,110,0,150700,150200,3813,-16111813,443187,BREACH
161.547,Trader2,Tick,1589,1626,-37,37,150700,150200,28767,-100667,-111767,OK
161.735,TraderOne,Tick,1419,1410,9,-9,150600,150200,6835,-452935,-450235,OK
161.735,Trader1,Tick,120,10,110,0,150600,150200,3813,-16111813,443187,BREACH
161.735,Trader2,Tick,1599,1626,-27,27,150600,150200,28616,-104516,-112616,OK
161.985,TraderOne,Tick,1419,1410,9,-9,150800,150200,6835,-452935,-450235,OK
161.985,Trader1,Tick,120,10,110,0,150800,150200,3813,-16111813,443187,BREACH
161.985,Trader2,Tick,1609,1626,-17,17,150800,150200,28918,-108818,-113918,OK
162.282,TraderOne,Tick,1419,1420,-1,-9,150800,150800,6684,1055216,-452784,OK
162.282,Trader1,Tick,120,10,110,0,150800,150800,3813,-16111813,476187,BREACH
162.282,Trader2,Tick,1609,1626,-17,17,150800,150800,28918,-108818,-108818,OK
162.547,TraderOne,Tick,1419,1420,-1,1,150900,150800,6684,-453784,-453884,OK
162.547,Trader1,Tick,120,10,110,0,150900,150800,3813,-16111813,487187,BREACH
162.547,Trader2,Tick,1613,1626,-13,13,150900,150800,29039,-109739,-111039,OK
162.719,TraderOne,Tick,1429,1420,9,-9,151000,150800,6986,-457086,-455286,OK
162.719,Trader1,Tick,120,10,110,0,151000,150800,3813,-16111813,498187,BREACH
162.719,Trader2,Tick,1613,1626,-13,13,151000,150800,29039,-109739,-112339,OK
163.0,TraderOne,Tick,1429,1420,9,-9,151000,150700,6986,-457086,-454386,OK
163.0,Trader1,Tick,120,10,110,0,151000,150700,3813,-16111813,498187,BREACH
163.0,Trader2,Tick,1613,1626,-13,13,151000,150700,29039,-109739,-113639,OK
163.25,TraderOne,Tick,1429,1420,9,-9,151000,150600,6986,-457086,-454386,OK
163.25,Trader1,Tick,120,10,110,0,151000,150600,3813,-16111813,487187,BREACH
163.25,Trader2,Tick,1613,1626,-13,13,151000,150600,29039,-109739,-113639,OK
163.454,TraderOne,Tick,1439,1420,19,-19,150800,150800,6835,-457935,-457935,OK
163.454,Trader1,Tick,120,10,110,0,150800,150800,3813,-16111813,476187,BREACH
163.454,Trader2,Tick,1614,1626,-12,12,150800,150800,29024,-109724,-109724,OK
163.704,TraderOne,Tick,1439,1430,9,-9,150900,150800,7137,-458237,-457337,OK
163.704,Trader1,Tick,120,10,110,0,150900,150800,3813,-16111813,487187,BREACH
163.704,Trader2,Tick,1624,1626,-2,2,150900,150800,28873,-111573,-111773,OK
164.0,TraderOne,Tick,1439,1430,9,-9,150900,150800,7137,-458237,-457337,OK
164.0,Trader1,Tick,120,10,110,0,150900,150800,3813,-16111813,487187,BREACH
164.0,Trader2,Tick,1624,1626,-2,2,150900,150800,28873,-111573,-111773,OK
164.297,TraderOne,Tick,1439,1430,9,-9,151000,151000,7137,-458237,-458237,OK
164.297,Trader1,Tick,120,10,110,0,151000,151000,3813,-16111813,498187,BREACH
